시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
부산,금정구,차대사람,보도통행중,11,0,11,4,7,0
부산,금정구,차대사람,기타,94,3,94,47,41,6
부산,금정구,차대차,정면충돌,13,2,29,6,19,4
부산,금정구,차대차,측면충돌,232,0,344,89,217,38
부산,금정구,차대차,후진중충돌,2,0,2,0,2,0
부산,금정구,차대차,추돌,106,0,197,32,158,7
부산,금정구,차대차,기타,129,0,169,51,102,16
부산,금정구,차량단독,전도,1,0,1,1,0,0
부산,금정구,차량단독,공작물충돌,7,0,13,2,4,7
부산,금정구,차량단독,도로이탈,1,0,1,0,0,1
부산,금정구,차량단독,기타,7,0,7,2,2,3
부산,강서구,차대사람,횡단중,23,2,24,11,12,1
부산,강서구,차대사람,차도통행중,8,1,7,3,4,0
부산,강서구,차대사람,보도통행중,3,0,3,1,2,0
부산,강서구,차대사람,기타,27,2,25,13,12,0
부산,강서구,차대차,정면충돌,17,0,21,6,15,0
부산,강서구,차대차,측면충돌,255,7,394,113,258,23
부산,강서구,차대차,후진중충돌,6,0,9,0,9,0
부산,강서구,차대차,추돌,157,0,287,61,221,5
부산,강서구,차대차,기타,69,1,87,30,53,4
부산,강서구,차량단독,전도,3,0,3,2,1,0
부산,강서구,차량단독,공작물충돌,6,1,8,5,1,2
부산,강서구,차량단독,주/정차차량 충돌,1,0,1,0,1,0
부산,강서구,차량단독,기타,9,1,8,6,2,0
부산,연제구,차대사람,횡단중,72,2,73,43,27,3
부산,연제구,차대사람,차도통행중,37,2,35,17,17,1
부산,연제구,차대사람,길가장자리구역통행중,25,1,26,9,16,1
부산,연제구,차대사람,보도통행중,8,0,9,1,6,2
부산,연제구,차대사람,기타,40,0,42,21,20,1
부산,연제구,차대차,정면충돌,10,0,14,3,10,1
부산,연제구,차대차,측면충돌,275,0,379,97,265,17
부산,연제구,차대차,후진중충돌,8,0,14,1,12,1
부산,연제구,차대차,추돌,90,0,155,20,127,8
부산,연제구,차대차,기타,83,0,105,28,73,4
부산,연제구,차량단독,공작물충돌,2,0,4,1,3,0
부산,연제구,차량단독,기타,7,0,7,3,3,1
부산,수영구,차대사람,횡단중,62,2,64,36,24,4
부산,수영구,차대사람,차도통행중,17,0,17,11,3,3
부산,수영구,차대사람,길가장자리구역통행중,24,0,26,15,9,2
부산,수영구,차대사람,보도통행중,15,0,18,7,11,0
부산,수영구,차대사람,기타,64,0,66,22,38,6
부산,수영구,차대차,정면충돌,4,0,5,0,5,0
부산,수영구,차대차,측면충돌,227,0,343,73,227,43
부산,수영구,차대차,후진중충돌,6,0,6,0,5,1
부산,수영구,차대차,추돌,115,0,211,34,164,13
부산,수영구,차대차,기타,162,0,230,50,153,27
부산,수영구,차량단독,공작물충돌,8,0,9,3,4,2
부산,수영구,차량단독,기타,6,0,9,4,4,1
부산,사상구,차대사람,횡단중,111,4,123,47,64,12
부산,사상구,차대사람,차도통행중,14,1,13,5,7,1
부산,사상구,차대사람,길가장자리구역통행중,24,0,26,4,20,2
부산,사상구,차대사람,보도통행중,17,1,18,8,8,2
부산,사상구,차대사람,기타,78,2,85,38,35,12
부산,사상구,차대차,정면충돌,17,1,28,9,15,4
부산,사상구,차대차,측면충돌,399,3,614,133,390,91
부산,사상구,차대차,후진중충돌,9,0,11,1,9,1
부산,사상구,차대차,추돌,123,1,257,51,178,28
부산,사상구,차대차,기타,96,0,118,31,70,17
부산,사상구,차량단독,전도,3,0,4,2,1,1
부산,사상구,차량단독,공작물충돌,8,1,8,4,1,3
부산,사상구,차량단독,기타,15,1,15,2,4,9
부산,기장군,차대사람,횡단중,31,2,31,17,14,0
부산,기장군,차대사람,차도통행중,4,0,4,1,3,0
부산,기장군,차대사람,길가장자리구역통행중,1,0,1,0,1,0
부산,기장군,차대사람,보도통행중,7,0,7,4,2,1
부산,기장군,차대사람,기타,40,1,39,13,24,2
부산,기장군,차대차,정면충돌,23,0,40,10,30,0
부산,기장군,차대차,측면충돌,155,0,253,52,190,11
부산,기장군,차대차,후진중충돌,4,0,4,0,4,0
부산,기장군,차대차,추돌,92,2,186,37,137,12
부산,기장군,차대차,기타,58,0,82,18,58,6
부산,기장군,차량단독,전도,3,0,3,2,1,0
부산,기장군,차량단독,공작물충돌,10,2,16,12,4,0
부산,기장군,차량단독,기타,5,1,4,0,2,2
경기,수원시,차대사람,횡단중,419,12,428,191,218,19
경기,수원시,차대사람,차도통행중,92,6,88,29,47,12
경기,수원시,차대사람,길가장자리구역통행중,40,0,42,5,34,3
경기,수원시,차대사람,보도통행중,33,1,34,14,17,3
경기,수원시,차대사람,기타,534,6,556,165,351,40
경기,수원시,차대차,정면충돌,129,0,229,59,147,23
경기,수원시,차대차,측면충돌,1406,5,2112,370,1558,184
경기,수원시,차대차,후진중충돌,55,0,75,8,63,4
경기,수원시,차대차,추돌,932,2,1670,232,1300,138
경기,수원시,차대차,기타,1221,5,1758,314,1303,141
경기,수원시,차량단독,전도,6,0,6,1,2,3
경기,수원시,차량단독,전복,2,0,2,0,2,0
경기,수원시,차량단독,공작물충돌,25,1,35,14,18,3
경기,수원시,차량단독,기타,103,1,113,31,64,18
경기,성남시,차대사람,횡단중,247,3,250,132,105,13
경기,성남시,차대사람,차도통행중,62,5,59,30,24,5
경기,성남시,차대사람,길가장자리구역통행중,46,0,47,12,32,3
경기,성남시,차대사람,보도통행중,42,1,46,14,29,3
경기,성남시,차대사람,기타,434,8,445,159,246,40
경기,성남시,차대차,정면충돌,109,1,170,64,90,16
경기,성남시,차대차,측면충돌,806,2,1256,217,957,82
경기,성남시,차대차,후진중충돌,35,0,46,5,40,1
경기,성남시,차대차,추돌,688,2,1338,235,991,112
경기,성남시,차대차,기타,1179,8,1756,343,1251,162
경기,성남시,차량단독,전도,8,2,12,5,3,4
경기,성남시,차량단독,전복,1,1,0,0,0,0
경기,성남시,차량단독,공작물충돌,22,3,23,10,8,5
경기,성남시,차량단독,도로이탈,2,0,4,3,1,0
경기,성남시,차량단독,도로이탈,1,0,5,4,0,1
경기,성남시,차량단독,기타,152,1,178,58,104,16
경기,의정부시,차대사람,횡단중,155,2,160,73,77,10
경기,의정부시,차대사람,차도통행중,29,1,30,14,14,2
경기,의정부시,차대사람,길가장자리구역통행중,28,0,31,8,18,5
경기,의정부시,차대사람,보도통행중,17,0,21,8,11,2
경기,의정부시,차대사람,기타,166,4,169,57,89,23
경기,의정부시,차대차,정면충돌,69,1,95,25,60,10
경기,의정부시,차대차,측면충돌,495,4,746,138,494,114
경기,의정부시,차대차,후진중충돌,21,0,30,0,27,3
경기,의정부시,차대차,추돌,322,1,593,72,441,80
경기,의정부시,차대차,기타,308,2,450,67,310,73
경기,의정부시,차량단독,전도,6,1,5,2,1,2
경기,의정부시,차량단독,공작물충돌,16,2,19,7,11,1
경기,의정부시,차량단독,기타,50,1,52,14,29,9
경기,안양시,차대사람,횡단중,145,5,145,75,67,3
경기,안양시,차대사람,차도통행중,49,1,49,18,29,2
경기,안양시,차대사람,길가장자리구역통행중,8,0,8,1,6,1
경기,안양시,차대사람,보도통행중,14,0,14,6,5,3
경기,안양시,차대사람,기타,144,1,150,42,100,8
경기,안양시,차대차,정면충돌,40,1,70,12,53,5
경기,안양시,차대차,측면충돌,666,4,1012,180,786,46
경기,안양시,차대차,후진중충돌,28,0,38,6,29,3
경기,안양시,차대차,추돌,298,1,583,82,479,22
경기,안양시,차대차,기타,155,0,207,47,145,15
경기,안양시,차량단독,전도,10,1,9,3,5,1
경기,안양시,차량단독,전복,2,0,2,2,0,0
경기,안양시,차량단독,공작물충돌,13,0,15,8,5,2
경기,안양시,차량단독,도로이탈,1,0,2,1,1,0
경기,안양시,차량단독,기타,45,0,52,13,38,1
경기,부천시,차대사람,횡단중,275,8,288,137,141,10
경기,부천시,차대사람,차도통행중,81,1,82,24,52,6
경기,부천시,차대사람,길가장자리구역통행중,50,0,52,17,34,1
경기,부천시,차대사람,보도통행중,29,1,28,9,19,0
경기,부천시,차대사람,기타,363,4,381,119,225,37
경기,부천시,차대차,정면충돌,65,0,115,26,83,6
경기,부천시,차대차,측면충돌,1079,0,1639,255,1251,133
경기,부천시,차대차,후진중충돌,36,1,50,2,41,7
경기,부천시,차대차,추돌,465,2,807,101,670,36
경기,부천시,차대차,기타,665,3,968,130,747,91
경기,부천시,차량단독,전도,4,0,4,2,1,1
경기,부천시,차량단독,공작물충돌,22,2,28,5,19,4
경기,부천시,차량단독,기타,102,0,108,26,74,8
경기,안산시,차대사람,횡단중,277,16,282,136,139,7
경기,안산시,차대사람,차도통행중,64,3,61,20,37,4
경기,안산시,차대사람,길가장자리구역통행중,15,0,15,2,13,0
경기,안산시,차대사람,보도통행중,36,0,42,16,24,2
경기,안산시,차대사람,기타,254,3,273,89,164,20
경기,안산시,차대차,정면충돌,145,0,242,61,161,20
경기,안산시,차대차,측면충돌,1216,5,1986,362,1521,103
경기,안산시,차대차,후진중충돌,62,0,90,10,77,3
경기,안산시,차대차,추돌,595,7,1157,145,945,67
경기,안산시,차대차,기타,1077,1,1609,262,1257,90
경기,안산시,차량단독,전도,15,0,16,8,6,2
경기,안산시,차량단독,전복,1,0,1,0,0,1
경기,안산시,차량단독,공작물충돌,42,6,51,15,28,8
경기,안산시,차량단독,기타,79,1,84,26,55,3
경기,평택시,차대사람,횡단중,209,9,213,89,118,6
경기,평택시,차대사람,차도통행중,45,2,46,13,27,6
경기,평택시,차대사람,길가장자리구역통행중,31,1,32,11,14,7
경기,평택시,차대사람,보도통행중,22,1,22,9,11,2
경기,평택시,차대사람,기타,259,6,275,78,176,21
경기,평택시,차대차,정면충돌,132,2,284,58,200,26
경기,평택시,차대차,측면충돌,973,8,1584,268,1159,157
경기,평택시,차대차,후진중충돌,61,0,90,8,78,4
경기,평택시,차대차,추돌,707,6,1426,173,1068,185
경기,평택시,차대차,기타,815,7,1346,233,951,162
경기,평택시,차량단독,전도,15,3,12,3,6,3
경기,평택시,차량단독,공작물충돌,77,5,84,26,39,19
경기,평택시,차량단독,도로이탈,2,0,2,2,0,0
경기,평택시,차량단독,기타,40,1,49,20,20,9
경기,광명시,차대사람,횡단중,84,2,90,36,43,11
경기,광명시,차대사람,차도통행중,27,0,29,9,16,4
경기,광명시,차대사람,길가장자리구역통행중,29,0,29,5,18,6
경기,광명시,차대사람,보도통행중,17,0,18,2,11,5
경기,광명시,차대사람,기타,94,0,99,25,53,21
경기,광명시,차대차,정면충돌,27,1,48,14,30,4
경기,광명시,차대차,측면충돌,419,3,634,109,375,150
경기,광명시,차대차,후진중충돌,19,0,26,0,23,3
경기,광명시,차대차,추돌,154,3,285,44,205,36
경기,광명시,차대차,기타,164,1,215,42,132,41
경기,광명시,차량단독,전도,2,0,2,1,1,0
경기,광명시,차량단독,공작물충돌,7,1,9,2,3,4
경기,광명시,차량단독,기타,33,1,36,12,16,8
경기,구리시,차대사람,횡단중,46,0,48,19,28,1
경기,구리시,차대사람,차도통행중,16,1,16,5,11,0
경기,구리시,차대사람,길가장자리구역통행중,4,0,4,2,2,0
경기,구리시,차대사람,보도통행중,8,0,9,3,6,0
경기,구리시,차대사람,기타,72,1,71,19,49,3
경기,구리시,차대차,정면충돌,12,2,26,4,21,1
경기,구리시,차대차,측면충돌,185,3,264,57,197,10
경기,구리시,차대차,후진중충돌,4,0,6,0,6,0
경기,구리시,차대차,추돌,108,2,207,41,154,12
경기,구리시,차대차,기타,186,0,288,38,229,21
경기,구리시,차량단독,전도,1,0,1,1,0,0
경기,구리시,차량단독,전복,1,1,0,0,0,0
경기,구리시,차량단독,공작물충돌,2,0,3,2,1,0
경기,구리시,차량단독,기타,23,1,23,11,10,2
경기,양주시,차대사람,횡단중,47,4,47,17,26,4
경기,양주시,차대사람,차도통행중,18,0,18,8,10,0
경기,양주시,차대사람,길가장자리구역통행중,7,0,7,0,5,2
경기,양주시,차대사람,보도통행중,12,0,12,2,6,4
경기,양주시,차대사람,기타,53,1,57,20,33,4
경기,양주시,차대차,정면충돌,84,3,158,51,104,3
경기,양주시,차대차,측면충돌,355,4,557,83,453,21
경기,양주시,차대차,후진중충돌,15,0,20,1,19,0
경기,양주시,차대차,추돌,185,2,319,33,265,21
경기,양주시,차대차,기타,248,0,362,69,274,19
경기,양주시,차량단독,전도,14,1,14,6,3,5
경기,양주시,차량단독,전복,3,1,2,1,0,1
경기,양주시,차량단독,공작물충돌,25,3,27,16,7,4
경기,양주시,차량단독,도로이탈,1,0,1,1,0,0
경기,양주시,차량단독,도로이탈,2,0,2,0,2,0
경기,양주시,차량단독,기타,25,0,26,9,15,2
경기,여주시,차대사람,횡단중,19,2,20,10,10,0
경기,여주시,차대사람,차도통행중,5,1,4,2,1,1
경기,여주시,차대사람,길가장자리구역통행중,6,1,6,5,1,0
경기,여주시,차대사람,보도통행중,8,0,9,4,5,0
경기,여주시,차대사람,기타,34,1,35,21,13,1
경기,여주시,차대차,정면충돌,22,1,40,13,26,1
경기,여주시,차대차,측면충돌,121,2,213,46,158,9
경기,여주시,차대차,후진중충돌,5,0,6,0,6,0
경기,여주시,차대차,추돌,103,0,209,27,166,16
경기,여주시,차대차,기타,147,1,220,46,166,8
경기,여주시,차량단독,전도,2,0,2,0,0,2
경기,여주시,차량단독,공작물충돌,21,1,23,8,13,2
경기,여주시,차량단독,도로이탈,2,1,2,1,0,1
경기,여주시,차량단독,도로이탈,1,1,0,0,0,0
경기,여주시,차량단독,기타,17,2,25,12,12,1
경기,화성시,차대사람,횡단중,160,9,165,83,75,7
경기,화성시,차대사람,차도통행중,31,3,29,20,9,0
경기,화성시,차대사람,길가장자리구역통행중,7,0,7,4,2,1
경기,화성시,차대사람,보도통행중,20,0,22,8,13,1
경기,화성시,차대사람,기타,208,3,212,84,115,13
경기,화성시,차대차,정면충돌,87,3,136,42,91,3
경기,화성시,차대차,측면충돌,880,6,1413,284,1046,83
경기,화성시,차대차,후진중충돌,36,0,51,3,44,4
경기,화성시,차대차,추돌,523,9,1067,169,843,55
경기,화성시,차대차,기타,656,7,1043,200,763,80
경기,화성시,차량단독,전도,8,0,9,3,4,2
경기,화성시,차량단독,전복,3,2,1,1,0,0
경기,화성시,차량단독,공작물충돌,61,14,64,24,26,14
경기,화성시,차량단독,주/정차차량 충돌,1,0,1,1,0,0
경기,화성시,차량단독,도로이탈,1,0,1,1,0,0
경기,화성시,차량단독,기타,34,3,36,13,22,1
경기,시흥시,차대사람,횡단중,117,5,124,52,64,8
경기,시흥시,차대사람,차도통행중,40,1,39,16,22,1
경기,시흥시,차대사람,길가장자리구역통행중,17,2,15,0,14,1
경기,시흥시,차대사람,보도통행중,11,0,11,3,8,0
경기,시흥시,차대사람,기타,173,4,176,64,104,8
경기,시흥시,차대차,정면충돌,40,1,58,16,40,2
경기,시흥시,차대차,측면충돌,809,4,1231,221,929,81
경기,시흥시,차대차,후진중충돌,21,0,28,2,25,1
경기,시흥시,차대차,추돌,355,9,659,100,520,39
경기,시흥시,차대차,기타,789,2,1238,204,968,66
경기,시흥시,차량단독,전도,9,0,14,4,8,2
경기,시흥시,차량단독,공작물충돌,21,1,21,7,8,6
경기,시흥시,차량단독,도로이탈,1,0,1,1,0,0
경기,시흥시,차량단독,도로이탈,1,0,1,1,0,0
경기,시흥시,차량단독,기타,30,0,36,13,21,2
경기,파주시,차대사람,횡단중,119,6,122,57,61,4
경기,파주시,차대사람,차도통행중,14,1,13,6,7,0
경기,파주시,차대사람,길가장자리구역통행중,19,0,19,8,9,2
경기,파주시,차대사람,보도통행중,20,0,21,10,11,0
경기,파주시,차대사람,기타,151,0,160,48,98,14
경기,파주시,차대차,정면충돌,61,1,122,33,87,2
경기,파주시,차대차,측면충돌,539,1,942,185,704,53
경기,파주시,차대차,후진중충돌,18,0,27,3,23,1
경기,파주시,차대차,추돌,301,4,541,88,409,44
경기,파주시,차대차,기타,354,1,490,104,357,29
경기,파주시,차량단독,전도,8,0,10,5,5,0
경기,파주시,차량단독,전복,4,0,5,1,3,1
경기,파주시,차량단독,공작물충돌,52,8,70,23,34,13
경기,파주시,차량단독,도로이탈,4,0,9,1,4,4
경기,파주시,차량단독,도로이탈,1,0,1,1,0,0
경기,파주시,차량단독,기타,28,0,33,11,17,5
경기,고양시,차대사람,횡단중,384,12,387,192,174,21
경기,고양시,차대사람,차도통행중,83,2,88,34,47,7
경기,고양시,차대사람,길가장자리구역통행중,46,0,47,19,24,4
경기,고양시,차대사람,보도통행중,38,0,42,11,26,5
경기,고양시,차대사람,기타,168,6,170,53,94,23
경기,고양시,차대차,정면충돌,80,1,130,39,83,8
경기,고양시,차대차,측면충돌,1665,4,2622,465,1933,224
